customer_id,acquisition_date,acquisition_channel,customer_key,recency,frequency,monetary,segment
CUST_04622,2022-07-07,paid_search,4620,15,8,8850.51,Champions
CUST_04623,2022-04-03,email,4621,98,11,6610.08,Loyal
CUST_04624,2022-01-30,social_media,4622,220,3,2730.31,Lost
CUST_04625,2022-02-14,referral,4623,31,8,6291.81,Loyal
CUST_04626,2022-02-15,social_media,4624,393,3,2279.18,Lost
CUST_04627,2022-10-25,email,4625,13,9,7061.06,Champions
CUST_04628,2022-10-31,paid_search,4626,151,7,5272.96,Lost
CUST_04629,2022-02-28,paid_search,4627,89,9,5843.21,At Risk
CUST_04630,2022-02-21,paid_search,4628,166,7,6511.26,At Risk
CUST_04631,2022-01-10,social_media,4629,183,8,5372.52,At Risk
CUST_04632,2022-03-08,paid_search,4630,62,5,2231.46,Lost
CUST_04633,2022-01-28,email,4631,220,8,4452.69,Lost
CUST_04634,2022-02-18,email,4632,40,10,8287.14,Champions
CUST_04635,2022-01-13,paid_search,4633,112,6,1794.2,Lost
CUST_04636,2022-07-30,referral,4634,63,4,2523.39,Lost
CUST_04637,2022-05-25,social_media,4635,201,6,4406.56,Lost
CUST_04638,2022-02-17,organic_search,4636,110,12,6208.19,Loyal
CUST_04639,2022-02-01,email,4637,17,8,3794.22,Loyal
CUST_04640,2022-01-24,email,4638,321,3,803.28,Lost
CUST_04641,2022-02-07,organic_search,4639,124,9,8542.81,Loyal
CUST_04642,2022-02-19,paid_search,4640,13,6,3809.34,At Risk
CUST_04643,2022-02-04,paid_search,4641,16,11,8975.11,Champions
CUST_04644,2022-06-26,paid_search,4642,26,6,5863.68,At Risk
CUST_04645,2022-02-04,email,4643,129,9,5301.53,At Risk
CUST_04646,2022-06-25,email,4644,1,10,6860.03,Champions
CUST_04647,2022-01-01,email,4645,19,10,7101.47,Champions
CUST_04648,2022-02-26,email,4646,173,11,8181.16,Loyal
CUST_04649,2022-01-14,organic_search,4647,87,8,5047.85,At Risk
CUST_04650,2022-02-06,organic_search,4648,250,4,2299.24,Lost
CUST_04651,2022-01-29,referral,4649,75,8,4883.82,At Risk
CUST_04652,2022-07-08,referral,4650,130,7,6283.74,At Risk
CUST_04653,2022-02-12,paid_search,4651,5,11,7361.84,Champions
CUST_04654,2022-02-05,paid_search,4652,93,6,3382.85,Lost
CUST_04655,2022-05-28,organic_search,4653,3,8,6914.48,Loyal
CUST_04656,2022-02-19,organic_search,4654,5,12,10126.27,Champions
CUST_04657,2022-03-07,paid_search,4655,187,5,2862.63,Lost
CUST_04658,2022-08-29,email,4656,54,6,2842.88,Lost
CUST_04659,2022-05-24,paid_search,4657,117,8,4960.34,At Risk
CUST_04660,2022-01-26,social_media,4658,14,9,5507.17,Loyal
CUST_04661,2022-01-08,referral,4659,173,4,3342.95,Lost
CUST_04662,2022-04-11,paid_search,4660,459,5,1574.44,Lost
CUST_04663,2022-03-01,email,4661,13,12,11058.56,Champions
CUST_04664,2022-09-30,email,4662,37,7,3947.38,At Risk
CUST_04665,2022-09-01,social_media,4663,8,7,3628.69,At Risk
CUST_04666,2022-02-18,organic_search,4664,149,4,2237.05,Lost
CUST_04667,2022-02-10,email,4665,26,10,8991.14,Champions
CUST_04668,2022-05-16,social_media,4666,37,11,4573.23,Loyal
CUST_04669,2022-02-27,email,4667,1,16,12009.24,Champions
CUST_04670,2022-02-15,organic_search,4668,22,9,6887.73,Loyal
CUST_04671,2022-01-23,paid_search,4669,100,9,4828.51,At Risk
CUST_04672,2022-04-22,email,4670,31,4,3538.52,At Risk
CUST_04673,2022-03-22,paid_search,4671,2,7,5265.9,Loyal
CUST_04674,2022-02-24,organic_search,4672,170,10,6924.12,At Risk
CUST_04675,2022-01-23,email,4673,22,11,9382.87,Champions
CUST_04676,2022-02-01,paid_search,4674,68,5,4510.39,Lost
CUST_04677,2022-02-07,referral,4675,78,9,6382.38,Loyal
CUST_04678,2022-02-09,paid_search,4676,74,13,6948.71,Loyal
CUST_04679,2022-03-26,organic_search,4677,101,3,1709.87,Lost
CUST_04680,2022-04-11,paid_search,4678,264,6,6101.02,At Risk
CUST_04681,2022-10-22,organic_search,4679,69,6,5073.32,At Risk
CUST_04682,2022-02-22,paid_search,4680,39,8,6800.36,Loyal
CUST_04683,2022-01-05,paid_search,4681,12,8,4755.51,Loyal
CUST_04684,2022-03-26,email,4682,131,9,7002.18,Loyal
CUST_04685,2022-04-01,paid_search,4683,216,5,4419.31,Lost
CUST_04686,2022-10-23,social_media,4684,235,3,3690.14,Lost
CUST_04687,2022-02-01,organic_search,4685,16,9,3926.73,Loyal
CUST_04688,2022-01-16,email,4686,37,14,9123.17,Champions
CUST_04689,2022-03-30,referral,4687,44,6,3158.0,At Risk
CUST_04690,2022-09-26,paid_search,4688,241,4,3269.08,Lost
CUST_04691,2022-01-20,organic_search,4689,39,7,4864.69,At Risk
CUST_04692,2022-01-20,email,4690,161,7,5005.13,Lost
CUST_04693,2023-07-10,referral,4691,54,5,2610.12,Lost
CUST_04694,2022-02-07,organic_search,4692,25,10,6486.34,Loyal
CUST_04695,2022-02-20,organic_search,4693,42,9,4507.01,Loyal
CUST_04696,2022-01-05,organic_search,4694,32,14,10033.14,Champions
CUST_04697,2022-02-22,email,4695,73,8,6813.24,Loyal
CUST_04698,2022-01-28,referral,4696,66,9,6225.81,Loyal
CUST_04699,2022-07-11,email,4697,24,6,3381.65,At Risk
CUST_04700,2022-10-06,paid_search,4698,61,7,5233.4,At Risk
CUST_04701,2022-02-28,social_media,4699,15,9,8450.12,Champions
CUST_04702,2022-07-01,paid_search,4700,114,8,6317.21,At Risk
CUST_04703,2022-02-15,social_media,4701,31,11,10230.2,Champions
CUST_04704,2022-04-10,organic_search,4702,57,13,9720.86,Champions
CUST_04705,2022-03-27,organic_search,4703,129,7,5673.49,At Risk
CUST_04706,2022-07-02,organic_search,4704,51,7,4928.56,At Risk
CUST_04707,2022-04-06,paid_search,4705,45,5,4918.58,At Risk
CUST_04708,2022-01-12,paid_search,4706,110,11,9621.3,Loyal
CUST_04709,2022-06-23,paid_search,4707,55,8,7618.31,Loyal
CUST_04710,2022-09-16,paid_search,4708,67,6,6271.99,At Risk
CUST_04711,2022-01-18,email,4709,52,12,8328.33,Champions
CUST_04712,2022-08-13,paid_search,4710,104,4,2541.31,Lost
CUST_04713,2022-06-01,referral,4711,143,4,1336.3,Lost
CUST_04714,2022-01-12,email,4712,11,12,9717.33,Champions
CUST_04715,2022-10-19,social_media,4713,1,7,7596.28,Loyal
CUST_04716,2022-06-01,paid_search,4714,45,11,5543.89,Loyal
CUST_04717,2022-04-20,email,4715,87,11,5348.25,Loyal
CUST_04718,2022-03-11,social_media,4716,83,8,6305.81,Loyal
CUST_04719,2022-04-16,social_media,4717,308,8,7851.21,At Risk
CUST_04720,2022-01-20,social_media,4718,62,10,8705.88,Loyal
CUST_04721,2022-03-08,organic_search,4719,47,9,7356.35,Loyal
CUST_04722,2022-01-16,paid_search,4720,145,8,8754.14,Loyal
CUST_04723,2022-02-16,paid_search,4721,70,8,6843.41,Loyal
CUST_04724,2022-03-31,social_media,4722,119,8,6165.31,At Risk
CUST_04725,2023-11-25,paid_search,4723,9,2,2260.82,At Risk
CUST_04726,2022-03-07,social_media,4724,38,13,9410.83,Champions
CUST_04727,2022-01-10,referral,4725,25,9,5904.35,Loyal
CUST_04728,2022-06-03,paid_search,4726,58,5,4002.29,Lost
CUST_04729,2022-03-25,organic_search,4727,67,6,5251.86,At Risk
CUST_04730,2022-07-04,organic_search,4728,171,5,3970.01,Lost
CUST_04731,2022-01-10,organic_search,4729,53,9,8323.79,Loyal
CUST_04732,2022-07-30,organic_search,4730,11,7,5463.14,Loyal
CUST_04733,2022-10-19,email,4731,29,9,3330.72,At Risk
CUST_04734,2022-11-08,social_media,4732,105,11,9969.79,Loyal
CUST_04735,2022-03-25,organic_search,4733,5,7,4227.71,At Risk
CUST_04736,2022-01-28,paid_search,4734,18,11,6909.18,Champions
CUST_04737,2022-04-21,paid_search,4735,34,6,3269.41,At Risk
CUST_04738,2022-03-14,paid_search,4736,23,6,4470.63,At Risk
CUST_04739,2022-11-04,paid_search,4737,62,5,1928.19,Lost
CUST_04740,2022-01-24,email,4738,12,12,6862.27,Champions
CUST_04741,2022-01-02,organic_search,4739,142,16,12755.15,Loyal
CUST_04742,2022-04-01,email,4740,30,8,6300.26,Loyal
CUST_04743,2022-01-28,social_media,4741,23,9,2623.5,At Risk
CUST_04744,2022-01-02,organic_search,4742,201,5,4135.73,Lost
CUST_04745,2022-02-14,email,4743,13,6,2808.05,At Risk
CUST_04746,2022-03-09,paid_search,4744,81,6,6470.2,At Risk
CUST_04747,2022-02-05,social_media,4745,21,9,6591.34,Champions
CUST_04748,2022-01-16,referral,4746,37,16,13012.42,Champions
CUST_04749,2022-01-04,paid_search,4747,17,15,10029.37,Champions
CUST_04750,2022-02-25,social_media,4748,19,9,5528.95,Loyal
CUST_04751,2022-01-10,organic_search,4749,84,8,9099.69,Loyal
CUST_04752,2022-02-21,social_media,4750,76,7,5244.52,At Risk
CUST_04753,2022-03-06,organic_search,4751,311,4,3352.7,Lost
CUST_04754,2022-02-05,paid_search,4752,5,11,9658.69,Champions
CUST_04755,2022-04-22,organic_search,4753,77,4,2008.94,Lost
CUST_04756,2022-03-21,social_media,4754,59,10,7487.12,Loyal
CUST_04757,2022-06-03,organic_search,4755,77,4,1905.96,Lost
CUST_04758,2022-01-02,email,4756,30,10,4751.05,Loyal
CUST_04759,2022-07-14,organic_search,4757,65,3,2289.15,Lost
CUST_04760,2022-01-26,email,4758,38,7,3613.44,At Risk
CUST_04761,2022-05-17,social_media,4759,13,13,10058.35,Champions
CUST_04762,2022-06-19,email,4760,129,7,4786.75,At Risk
CUST_04763,2022-04-17,organic_search,4761,60,9,3888.88,At Risk
CUST_04764,2022-01-17,organic_search,4762,47,8,4889.81,Loyal
CUST_04765,2022-02-09,email,4763,147,8,8439.33,Loyal
CUST_04766,2022-01-07,social_media,4764,32,6,6550.74,Loyal
CUST_04767,2022-01-04,organic_search,4765,57,4,1196.34,Lost
CUST_04768,2022-04-18,paid_search,4766,90,6,7723.53,At Risk
CUST_04769,2022-06-01,paid_search,4767,1,9,6252.8,Champions
CUST_04770,2022-04-11,referral,4768,1,12,8240.87,Champions
CUST_04771,2022-01-01,organic_search,4769,18,8,4022.22,Loyal
CUST_04772,2022-02-14,organic_search,4770,23,9,9004.21,Champions
CUST_04773,2022-06-02,social_media,4771,255,4,3773.8,Lost
CUST_04774,2022-04-10,email,4772,55,7,6738.48,At Risk
CUST_04775,2022-01-09,referral,4773,13,10,6102.83,Champions
CUST_04776,2022-03-09,email,4774,12,12,9084.62,Champions
CUST_04777,2022-05-04,social_media,4775,103,6,6246.26,At Risk
CUST_04778,2022-01-19,email,4776,42,15,10851.73,Champions
CUST_04779,2022-01-30,email,4777,36,9,7375.05,Loyal
CUST_04780,2022-08-25,paid_search,4778,49,3,1455.01,Lost
CUST_04781,2022-03-15,paid_search,4779,47,12,9563.4,Champions
CUST_04782,2023-02-04,social_media,4780,80,7,6859.1,At Risk
CUST_04783,2022-01-10,social_media,4781,145,12,8751.91,Loyal
CUST_04784,2022-01-03,paid_search,4782,309,5,3888.75,Lost
CUST_04785,2022-01-09,organic_search,4783,88,8,4025.66,At Risk
CUST_04786,2022-12-05,social_media,4784,44,7,7416.76,Loyal
CUST_04787,2022-06-01,paid_search,4785,2,13,11345.58,Champions
CUST_04788,2022-04-16,organic_search,4786,18,10,6497.65,Champions
CUST_04789,2022-01-02,referral,4787,281,3,1590.85,Lost
CUST_04790,2022-03-21,paid_search,4788,167,8,7099.75,At Risk
CUST_04791,2022-04-19,email,4789,67,4,2678.21,Lost
CUST_04792,2022-01-30,organic_search,4790,23,11,8994.21,Champions
CUST_04793,2022-10-06,social_media,4791,62,7,3948.2,At Risk
CUST_04794,2022-04-01,social_media,4792,185,9,7064.55,At Risk
CUST_04795,2022-02-14,referral,4793,85,4,1585.87,Lost
CUST_04796,2022-03-06,organic_search,4794,45,7,5511.47,At Risk
CUST_04797,2022-05-21,organic_search,4795,51,9,5547.16,Loyal
CUST_04798,2022-01-02,social_media,4796,74,5,4107.17,Lost
CUST_04799,2022-02-11,organic_search,4797,59,10,9984.11,Loyal
CUST_04800,2022-03-21,social_media,4798,113,11,6642.89,Loyal
CUST_04801,2022-02-23,paid_search,4799,89,12,12052.36,Loyal
CUST_04802,2022-05-25,paid_search,4800,22,4,2946.34,Lost
CUST_04803,2022-01-09,social_media,4801,33,9,6470.35,Loyal
CUST_04804,2022-01-07,email,4802,54,14,8638.24,Champions
CUST_04805,2022-04-08,email,4803,18,9,4727.96,Loyal
CUST_04806,2022-01-22,organic_search,4804,40,12,6698.84,Champions
CUST_04807,2022-02-19,organic_search,4805,41,10,5468.8,Loyal
CUST_04808,2022-05-08,paid_search,4806,28,7,3096.48,At Risk
CUST_04809,2022-03-03,referral,4807,81,10,6892.79,Loyal
CUST_04810,2022-04-05,organic_search,4808,67,8,4550.55,At Risk
CUST_04811,2022-01-18,organic_search,4809,312,7,4724.27,Lost
CUST_04812,2022-01-08,social_media,4810,19,8,6077.43,Loyal
CUST_04813,2022-03-27,email,4811,27,9,8011.96,Champions
CUST_04814,2022-06-24,social_media,4812,122,5,2753.12,Lost
CUST_04815,2022-06-04,organic_search,4813,44,12,6565.51,Champions
CUST_04816,2022-02-13,paid_search,4814,82,12,8477.1,Champions
CUST_04817,2022-08-24,social_media,4815,75,9,6360.91,Loyal
CUST_04818,2022-01-11,social_media,4816,111,9,5594.39,At Risk
CUST_04819,2022-03-14,paid_search,4817,59,9,8238.94,Loyal
CUST_04820,2022-01-22,email,4818,123,14,6001.06,Loyal
CUST_04821,2022-05-29,email,4819,1,8,5628.19,Loyal
CUST_04822,2022-05-19,organic_search,4820,127,7,7677.35,At Risk
CUST_04823,2022-05-17,social_media,4821,216,4,3007.6,Lost
CUST_04824,2022-03-26,email,4822,28,12,9872.17,Champions
CUST_04825,2022-02-12,paid_search,4823,176,12,8891.56,Loyal
CUST_04826,2022-03-05,social_media,4824,160,8,7535.43,At Risk
CUST_04827,2022-02-22,social_media,4825,43,7,3502.56,At Risk
CUST_04828,2022-01-09,social_media,4826,38,7,5154.18,At Risk
CUST_04829,2022-03-21,social_media,4827,70,11,8632.84,Champions
CUST_04830,2022-01-31,email,4828,50,9,7916.01,Loyal
CUST_04831,2022-08-01,organic_search,4829,27,6,3195.05,At Risk
CUST_04832,2022-01-14,organic_search,4830,17,9,7324.22,Champions
CUST_04833,2022-03-01,email,4831,112,10,4698.79,At Risk
CUST_04834,2022-02-04,organic_search,4832,79,12,9698.15,Champions
CUST_04835,2022-04-14,email,4833,25,12,8299.57,Champions
CUST_04836,2022-01-04,organic_search,4834,9,10,6712.69,Champions
CUST_04837,2022-01-09,paid_search,4835,28,8,6975.13,Loyal
CUST_04838,2022-03-01,organic_search,4836,24,12,6737.19,Champions
CUST_04839,2022-10-03,social_media,4837,51,7,3664.54,At Risk
CUST_04840,2022-04-21,paid_search,4838,79,14,12744.26,Champions
CUST_04841,2022-02-04,organic_search,4839,38,8,5213.13,Loyal
CUST_04842,2022-01-14,paid_search,4840,63,12,7929.12,Champions
CUST_04843,2022-01-02,social_media,4841,40,6,3177.62,At Risk
CUST_04844,2022-03-15,paid_search,4842,44,6,5263.97,At Risk
CUST_04845,2022-01-01,paid_search,4843,83,7,3125.22,Lost
CUST_04846,2022-09-13,referral,4844,165,3,1921.28,Lost
CUST_04847,2022-03-23,email,4845,36,10,7382.2,Loyal
CUST_04848,2022-03-07,organic_search,4846,12,11,9992.15,Champions
CUST_04849,2022-01-21,paid_search,4847,710,1,108.64,Lost
CUST_04850,2022-02-18,paid_search,4848,41,9,4948.71,Loyal
CUST_04851,2022-02-04,paid_search,4849,96,9,6416.11,Loyal
CUST_04852,2022-08-30,paid_search,4850,45,9,9498.82,Champions
CUST_04853,2022-01-28,paid_search,4851,139,7,2374.26,Lost
CUST_04854,2022-03-13,organic_search,4852,286,7,5387.84,Lost
CUST_04855,2022-01-05,organic_search,4853,123,10,6190.27,Loyal
CUST_04856,2022-04-04,organic_search,4854,91,10,7822.68,Loyal
CUST_04857,2022-01-21,email,4855,49,11,10710.86,Champions
CUST_04858,2022-04-16,referral,4856,1,9,6579.15,Champions
CUST_04859,2022-01-31,organic_search,4857,55,12,10082.6,Champions
CUST_04860,2022-04-15,paid_search,4858,26,5,2142.92,Lost
CUST_04861,2022-01-15,email,4859,56,8,6830.89,Loyal
CUST_04862,2022-02-02,organic_search,4860,37,11,6700.55,Champions
CUST_04863,2022-06-03,social_media,4861,37,10,8638.48,Champions
CUST_04864,2022-09-28,organic_search,4862,72,5,2263.36,Lost
CUST_04865,2022-01-29,paid_search,4863,118,8,6620.36,At Risk
CUST_04866,2022-05-14,social_media,4864,47,6,2918.68,At Risk
CUST_04867,2022-04-03,email,4865,74,7,3163.57,Lost
CUST_04868,2022-02-18,organic_search,4866,2,6,4507.47,At Risk
CUST_04869,2022-02-20,organic_search,4867,53,8,7519.71,Loyal
CUST_04870,2022-01-09,paid_search,4868,108,5,2402.94,Lost
CUST_04871,2022-03-24,paid_search,4869,162,7,6912.16,At Risk
CUST_04872,2022-03-11,email,4870,640,2,2125.86,Lost
CUST_04873,2022-06-09,social_media,4871,9,9,7000.61,Champions
CUST_04874,2022-01-20,referral,4872,13,17,13175.22,Champions
CUST_04875,2022-03-02,organic_search,4873,11,5,3326.69,At Risk
CUST_04876,2022-01-01,social_media,4874,62,7,2592.9,Lost
CUST_04877,2022-06-13,organic_search,4875,60,9,3417.79,At Risk
CUST_04878,2022-02-16,referral,4876,46,8,6587.77,Loyal
CUST_04879,2022-05-14,referral,4877,34,6,6137.75,Loyal
CUST_04880,2022-01-06,email,4878,3,13,9830.45,Champions
CUST_04881,2022-04-20,organic_search,4879,32,8,7024.13,Loyal
CUST_04882,2022-02-11,paid_search,4880,47,10,3802.57,Loyal
CUST_04883,2022-02-08,organic_search,4881,98,15,7388.06,Loyal
CUST_04884,2022-04-08,email,4882,26,8,6278.16,Loyal
CUST_04885,2022-07-16,referral,4883,166,5,3810.46,Lost
CUST_04886,2022-01-08,paid_search,4884,58,7,2448.35,Lost
CUST_04887,2022-01-16,social_media,4885,74,11,6516.72,Loyal
CUST_04888,2022-03-08,organic_search,4886,126,10,10790.98,Loyal
CUST_04889,2022-05-09,referral,4887,162,7,7266.16,At Risk
CUST_04890,2022-04-21,referral,4888,76,9,7556.13,Loyal
CUST_04891,2022-01-01,social_media,4889,23,7,5858.86,At Risk
CUST_04892,2022-01-20,paid_search,4890,287,3,1215.06,Lost
CUST_04893,2022-01-13,organic_search,4891,349,6,3922.9,Lost
CUST_04894,2022-11-26,email,4892,37,8,5603.98,Loyal
CUST_04895,2022-01-09,paid_search,4893,135,6,5191.0,At Risk
CUST_04896,2022-05-04,paid_search,4894,196,8,6448.83,At Risk
CUST_04897,2022-09-06,email,4895,21,3,1793.09,At Risk
CUST_04898,2022-02-11,organic_search,4896,35,11,6071.17,Champions
CUST_04899,2022-03-14,social_media,4897,27,5,2597.55,Lost
CUST_04900,2022-02-09,organic_search,4898,72,11,6159.3,Loyal
CUST_04901,2022-01-03,paid_search,4899,123,4,1868.31,Lost
CUST_04902,2022-05-10,social_media,4900,95,12,8342.39,Loyal
CUST_04903,2022-01-27,paid_search,4901,6,6,1533.89,At Risk
CUST_04904,2022-01-13,organic_search,4902,38,4,2872.46,Lost
CUST_04905,2022-01-04,email,4903,198,3,3520.69,Lost
CUST_04906,2022-01-24,referral,4904,77,6,4715.82,At Risk
CUST_04907,2022-02-23,paid_search,4905,166,9,8127.12,Loyal
CUST_04908,2022-03-22,email,4906,12,9,3765.58,Loyal
CUST_04909,2022-03-24,organic_search,4907,371,5,4282.77,Lost
CUST_04910,2022-04-27,referral,4908,89,7,1731.92,Lost
CUST_04911,2022-03-12,email,4909,115,9,6461.68,Loyal
CUST_04912,2022-03-10,email,4910,7,3,2800.42,At Risk
CUST_04913,2022-02-22,email,4911,188,8,7747.58,At Risk
CUST_04914,2022-04-05,social_media,4912,144,7,2860.79,Lost
CUST_04915,2022-02-17,referral,4913,16,10,11582.54,Champions
CUST_04916,2022-01-28,referral,4914,103,7,2201.44,Lost
CUST_04917,2022-06-11,organic_search,4915,238,7,3586.33,Lost
CUST_04918,2022-04-20,organic_search,4916,82,11,8495.12,Champions
CUST_04919,2022-01-20,organic_search,4917,346,4,2628.81,Lost
CUST_04920,2022-02-17,social_media,4918,13,11,4827.93,Champions
CUST_04921,2022-06-06,referral,4919,14,15,13915.47,Champions
CUST_04922,2022-03-18,email,4920,102,8,3452.76,At Risk
CUST_04923,2022-02-06,organic_search,4921,288,5,5188.1,Lost
CUST_04924,2022-03-29,paid_search,4922,13,13,9182.18,Champions
CUST_04925,2022-03-21,paid_search,4923,56,6,5303.39,At Risk
CUST_04926,2022-06-29,organic_search,4924,80,9,5849.75,Loyal
CUST_04927,2022-04-27,paid_search,4925,66,8,8170.75,Loyal
CUST_04928,2022-02-24,organic_search,4926,31,10,8879.55,Champions
CUST_04929,2022-03-19,organic_search,4927,66,6,5842.31,At Risk
CUST_04930,2022-04-21,social_media,4928,50,7,3913.9,At Risk
CUST_04931,2022-01-07,email,4929,136,10,8500.97,Loyal
CUST_04932,2022-03-05,referral,4930,33,16,10183.6,Champions
CUST_04933,2022-05-24,email,4931,109,10,4213.61,At Risk
CUST_04934,2022-02-28,paid_search,4932,105,4,2102.67,Lost
CUST_04935,2022-02-07,organic_search,4933,20,10,8127.06,Champions
CUST_04936,2022-01-13,organic_search,4934,107,6,4440.09,Lost
CUST_04937,2022-02-06,organic_search,4935,79,11,10565.71,Champions
CUST_04938,2022-01-26,organic_search,4936,96,8,5900.35,At Risk
CUST_04939,2022-01-19,email,4937,11,12,6665.1,Champions
CUST_04940,2022-07-22,paid_search,4938,70,5,4319.12,Lost
CUST_04941,2022-10-30,referral,4939,237,2,1447.34,Lost
CUST_04942,2022-03-08,organic_search,4940,6,12,9052.49,Champions
CUST_04943,2022-02-20,organic_search,4941,94,4,3303.33,Lost
CUST_04944,2022-02-15,email,4942,203,10,7556.13,At Risk
CUST_04945,2022-01-02,organic_search,4943,20,17,15424.87,Champions
CUST_04946,2022-06-27,email,4944,97,4,1225.66,Lost
CUST_04947,2022-08-19,organic_search,4945,2,6,5122.36,Loyal
CUST_04948,2022-04-04,organic_search,4946,144,6,2824.53,Lost
CUST_04949,2022-11-17,paid_search,4947,27,3,2561.91,Lost
CUST_04950,2022-08-30,referral,4948,55,6,4880.89,At Risk
CUST_04951,2022-01-19,email,4949,5,10,3013.28,Loyal
CUST_04952,2022-01-06,organic_search,4950,21,8,4829.79,Loyal
CUST_04953,2022-06-22,social_media,4951,75,9,7047.22,Loyal
CUST_04954,2022-01-12,organic_search,4952,44,8,4913.29,Loyal
CUST_04955,2022-02-04,social_media,4953,138,10,7491.0,Loyal
CUST_04956,2022-02-22,referral,4954,58,5,2964.34,Lost
CUST_04957,2022-06-08,paid_search,4955,73,7,6310.42,At Risk
CUST_04958,2022-03-17,email,4956,97,5,5012.22,Lost
CUST_04959,2022-04-04,referral,4957,87,10,6421.16,Loyal
CUST_04960,2022-07-22,email,4958,54,9,6521.33,Loyal
CUST_04961,2022-03-19,email,4959,28,9,5011.55,Loyal
CUST_04962,2022-03-01,organic_search,4960,411,3,411.21,Lost
CUST_04963,2022-01-31,email,4961,11,11,8692.64,Champions
CUST_04964,2022-05-11,social_media,4962,22,7,2666.27,At Risk
CUST_04965,2022-03-10,email,4963,110,7,6553.35,At Risk
CUST_04966,2022-03-13,social_media,4964,45,9,6790.54,Loyal
CUST_04967,2022-07-27,email,4965,119,5,4591.28,Lost
CUST_04968,2022-04-21,email,4966,58,8,6886.12,Loyal
CUST_04969,2022-07-01,paid_search,4967,139,9,7816.41,Loyal
CUST_04970,2022-01-25,paid_search,4968,196,7,6530.69,At Risk
CUST_04971,2022-05-20,referral,4969,5,8,4548.12,Loyal
CUST_04972,2022-01-03,organic_search,4970,46,15,9344.3,Champions
CUST_04973,2022-05-13,social_media,4971,49,7,4512.03,At Risk
CUST_04974,2022-01-21,organic_search,4972,129,6,4646.25,Lost
CUST_04975,2022-04-17,paid_search,4973,1,6,2426.25,At Risk
CUST_04976,2022-01-07,paid_search,4974,48,10,5687.48,Loyal
CUST_04977,2022-01-07,paid_search,4975,99,5,2610.08,Lost
CUST_04978,2022-05-22,organic_search,4976,2,5,5315.33,At Risk
CUST_04979,2022-02-10,email,4977,22,11,6975.74,Champions
CUST_04980,2022-06-21,email,4978,297,3,1570.4,Lost
CUST_04981,2022-03-02,paid_search,4979,16,6,4101.22,At Risk
CUST_04982,2022-01-11,organic_search,4980,34,5,3162.69,Lost
