customer_id,recency,frequency,monetary,R_score,F_score,M_score,rfm_total,segment
CUST_07150,164,4,2383.14,1,1,1,3,Lost
CUST_07151,112,4,4274.04,2,1,2,5,Lost
CUST_07152,21,8,9156.25,5,3,5,13,Champions
CUST_07153,168,8,7667.53,1,3,4,8,At Risk
CUST_07154,2,7,7196.95,5,2,4,11,Loyal
CUST_07155,32,10,6327.22,4,4,4,12,Loyal
CUST_07156,3,10,10599.1,5,4,5,14,Champions
CUST_07157,113,13,11741.88,2,5,5,12,Loyal
CUST_07158,197,6,3429.54,1,2,1,4,Lost
CUST_07159,11,5,1582.88,5,1,1,7,At Risk
CUST_07160,86,4,4187.29,2,1,2,5,Lost
CUST_07161,163,5,4312.76,1,1,2,4,Lost
CUST_07162,141,6,3847.44,2,2,2,6,Lost
CUST_07163,239,8,4367.65,1,3,2,6,Lost
CUST_07164,181,10,5435.75,1,4,3,8,At Risk
CUST_07165,107,4,3757.66,2,1,2,5,Lost
CUST_07166,43,9,4856.98,4,4,3,11,Loyal
CUST_07167,63,3,3018.61,3,1,1,5,Lost
CUST_07168,28,10,6894.52,4,4,4,12,Loyal
CUST_07169,434,5,4953.84,1,1,3,5,Lost
CUST_07170,96,6,4154.24,2,2,2,6,Lost
CUST_07171,13,10,7294.99,5,4,4,13,Champions
CUST_07172,51,6,4205.54,3,2,2,7,At Risk
CUST_07173,114,8,8013.29,2,3,5,10,Loyal
CUST_07174,152,7,3669.24,1,2,2,5,Lost
CUST_07175,71,11,8712.01,3,5,5,13,Champions
CUST_07176,126,9,7822.42,2,4,5,11,Loyal
CUST_07177,4,7,5595.65,5,2,3,10,Loyal
CUST_07178,78,9,4625.02,3,4,2,9,At Risk
CUST_07179,73,9,5959.18,3,4,3,10,Loyal
CUST_07180,64,9,5246.65,3,4,3,10,Loyal
CUST_07181,54,5,2468.04,3,1,1,5,Lost
CUST_07182,15,8,6101.42,5,3,4,12,Loyal
CUST_07183,18,4,4090.64,5,1,2,8,At Risk
CUST_07184,47,5,3277.76,4,1,1,6,Lost
CUST_07185,50,8,4624.79,3,3,2,8,At Risk
CUST_07186,67,9,7993.73,3,4,5,12,Loyal
CUST_07187,344,5,3882.98,1,1,2,4,Lost
CUST_07188,62,7,4310.53,3,2,2,7,At Risk
CUST_07189,70,9,9040.0,3,4,5,12,Loyal
CUST_07190,19,10,7618.16,5,4,4,13,Champions
CUST_07191,170,9,4552.82,1,4,2,7,At Risk
CUST_07192,21,8,5580.43,5,3,3,11,Loyal
CUST_07193,213,4,3457.78,1,1,2,4,Lost
CUST_07194,1,9,7075.37,5,4,4,13,Champions
CUST_07195,63,12,12098.04,3,5,5,13,Champions
CUST_07196,67,11,9208.97,3,5,5,13,Champions
CUST_07197,123,10,7979.24,2,4,5,11,Loyal
CUST_07198,50,8,4266.9,3,3,2,8,At Risk
CUST_07199,33,5,1759.78,4,1,1,6,Lost
CUST_07200,19,5,4643.14,5,1,2,8,At Risk
CUST_07201,244,2,1061.06,1,1,1,3,Lost
CUST_07202,101,6,3011.75,2,2,1,5,Lost
CUST_07203,150,10,6747.09,1,4,4,9,At Risk
CUST_07204,76,9,6139.23,3,4,4,11,Loyal
CUST_07205,3,11,10827.46,5,5,5,15,Champions
CUST_07206,109,6,3879.27,2,2,2,6,Lost
CUST_07207,154,8,6593.93,1,3,4,8,At Risk
CUST_07208,30,10,4975.83,4,4,3,11,Loyal
CUST_07209,68,8,3488.33,3,3,2,8,At Risk
CUST_07210,27,6,5905.53,4,2,3,9,At Risk
CUST_07211,20,8,5627.62,5,3,3,11,Loyal
CUST_07212,58,16,9162.69,3,5,5,13,Champions
CUST_07213,16,11,10360.76,5,5,5,15,Champions
CUST_07214,67,15,8986.9,3,5,5,13,Champions
CUST_07215,22,14,10453.45,4,5,5,14,Champions
CUST_07216,70,6,5670.98,3,2,3,8,At Risk
CUST_07217,35,15,14006.28,4,5,5,14,Champions
CUST_07218,16,5,5407.25,5,1,3,9,At Risk
CUST_07219,7,10,7029.15,5,4,4,13,Champions
CUST_07220,48,8,7028.77,3,3,4,10,Loyal
CUST_07221,18,8,4302.7,5,3,2,10,Loyal
CUST_07222,18,3,2502.2,5,1,1,7,At Risk
CUST_07223,15,12,9354.74,5,5,5,15,Champions
CUST_07224,47,14,9343.41,4,5,5,14,Champions
CUST_07225,5,10,6693.51,5,4,4,13,Champions
CUST_07226,51,9,3672.0,3,4,2,9,At Risk
CUST_07227,64,9,8007.04,3,4,5,12,Loyal
CUST_07228,28,9,7740.16,4,4,5,13,Champions
CUST_07229,33,11,7939.61,4,5,5,14,Champions
CUST_07230,10,9,5790.64,5,4,3,12,Loyal
CUST_07231,24,5,3479.27,4,1,2,7,At Risk
CUST_07232,192,7,4377.07,1,2,2,5,Lost
CUST_07233,36,10,6323.49,4,4,4,12,Loyal
CUST_07234,116,9,4804.26,2,4,3,9,At Risk
CUST_07235,338,9,3648.93,1,4,2,7,At Risk
CUST_07236,25,12,8957.41,4,5,5,14,Champions
CUST_07237,49,12,6380.01,3,5,4,12,Loyal
CUST_07238,48,11,5319.42,3,5,3,11,Loyal
CUST_07239,7,10,4637.65,5,4,2,11,Loyal
CUST_07240,34,9,7808.03,4,4,5,13,Champions
CUST_07241,189,8,5101.88,1,3,3,7,At Risk
CUST_07242,27,11,6966.39,4,5,4,13,Champions
CUST_07243,65,11,8192.73,3,5,5,13,Champions
CUST_07244,10,10,4590.37,5,4,2,11,Loyal
CUST_07245,45,7,5272.81,4,2,3,9,At Risk
CUST_07246,85,9,5755.9,2,4,3,9,At Risk
CUST_07247,308,6,4257.52,1,2,2,5,Lost
CUST_07248,209,5,4652.53,1,1,2,4,Lost
CUST_07249,61,10,6460.48,3,4,4,11,Loyal
CUST_07250,205,5,6187.66,1,1,4,6,Lost
CUST_07251,273,6,4229.4,1,2,2,5,Lost
CUST_07252,199,4,3799.85,1,1,2,4,Lost
CUST_07253,47,9,6731.4,4,4,4,12,Loyal
CUST_07254,57,6,6065.95,3,2,4,9,At Risk
CUST_07255,20,10,5823.93,5,4,3,12,Loyal
CUST_07256,108,3,2664.15,2,1,1,4,Lost
CUST_07257,53,11,6627.26,3,5,4,12,Loyal
CUST_07258,395,3,2175.35,1,1,1,3,Lost
CUST_07259,5,8,6440.2,5,3,4,12,Loyal
CUST_07260,396,4,3215.26,1,1,1,3,Lost
CUST_07261,39,6,3516.87,4,2,2,8,At Risk
CUST_07262,62,6,3374.8,3,2,1,6,Lost
CUST_07263,49,7,5062.02,3,2,3,8,At Risk
CUST_07264,9,12,9756.05,5,5,5,15,Champions
CUST_07265,53,9,6394.73,3,4,4,11,Loyal
CUST_07266,5,17,8929.31,5,5,5,15,Champions
CUST_07267,53,8,8687.74,3,3,5,11,Loyal
CUST_07268,22,6,4943.65,4,2,3,9,At Risk
CUST_07269,192,5,4534.94,1,1,2,4,Lost
CUST_07270,57,14,6508.45,3,5,4,12,Loyal
CUST_07271,211,3,2302.49,1,1,1,3,Lost
CUST_07272,27,7,4507.46,4,2,2,8,At Risk
CUST_07273,19,8,2122.08,5,3,1,9,At Risk
CUST_07274,36,4,3248.75,4,1,1,6,Lost
CUST_07275,131,6,3527.57,2,2,2,6,Lost
CUST_07276,9,10,6924.98,5,4,4,13,Champions
CUST_07277,14,10,6167.84,5,4,4,13,Champions
CUST_07278,55,6,4207.95,3,2,2,7,At Risk
CUST_07279,24,7,7079.97,4,2,4,10,Loyal
CUST_07280,92,8,9640.62,2,3,5,10,Loyal
CUST_07281,103,8,5867.34,2,3,3,8,At Risk
CUST_07282,22,6,3457.21,4,2,2,8,At Risk
CUST_07283,108,11,11312.84,2,5,5,12,Loyal
CUST_07284,46,3,989.06,4,1,1,6,Lost
CUST_07285,168,9,5686.0,1,4,3,8,At Risk
CUST_07286,86,10,3598.29,2,4,2,8,At Risk
CUST_07287,183,8,6623.0,1,3,4,8,At Risk
CUST_07288,157,9,7254.87,1,4,4,9,At Risk
CUST_07289,210,5,3607.37,1,1,2,4,Lost
CUST_07290,70,12,8490.07,3,5,5,13,Champions
CUST_07291,2,6,3607.61,5,2,2,9,At Risk
CUST_07292,96,7,4100.08,2,2,2,6,Lost
CUST_07293,84,7,5691.95,3,2,3,8,At Risk
CUST_07294,205,9,6254.39,1,4,4,9,At Risk
CUST_07295,17,3,2302.57,5,1,1,7,At Risk
CUST_07296,1,11,9638.38,5,5,5,15,Champions
CUST_07297,22,10,8813.15,4,4,5,13,Champions
CUST_07298,191,10,11124.74,1,4,5,10,Loyal
CUST_07299,34,6,3987.58,4,2,2,8,At Risk
CUST_07301,90,10,8314.54,2,4,5,11,Loyal
CUST_07302,31,9,7815.13,4,4,5,13,Champions
CUST_07303,9,11,9129.13,5,5,5,15,Champions
CUST_07304,15,11,6202.45,5,5,4,14,Champions
CUST_07305,86,4,5885.81,2,1,3,6,Lost
CUST_07306,75,9,6447.81,3,4,4,11,Loyal
CUST_07307,233,9,5343.03,1,4,3,8,At Risk
CUST_07308,176,9,4938.32,1,4,3,8,At Risk
CUST_07309,26,8,3157.3,4,3,1,8,At Risk
CUST_07310,203,7,5481.69,1,2,3,6,Lost
CUST_07311,127,11,6727.55,2,5,4,11,Loyal
CUST_07312,29,11,8272.13,4,5,5,14,Champions
CUST_07313,186,9,5086.08,1,4,3,8,At Risk
CUST_07314,3,8,4619.79,5,3,2,10,Loyal
CUST_07315,69,7,4036.65,3,2,2,7,At Risk
CUST_07316,63,6,3552.17,3,2,2,7,At Risk
CUST_07317,127,9,7221.63,2,4,4,10,Loyal
CUST_07318,47,11,8912.82,4,5,5,14,Champions
CUST_07319,210,3,1463.75,1,1,1,3,Lost
CUST_07320,170,9,7405.72,1,4,4,9,At Risk
CUST_07321,271,4,2446.1,1,1,1,3,Lost
CUST_07322,15,5,3058.57,5,1,1,7,At Risk
CUST_07323,164,12,6486.73,1,5,4,10,Loyal
CUST_07324,177,7,4425.15,1,2,2,5,Lost
CUST_07325,3,9,5867.45,5,4,3,12,Loyal
CUST_07326,128,9,6960.87,2,4,4,10,Loyal
CUST_07327,80,4,3096.02,3,1,1,5,Lost
CUST_07328,29,6,3699.64,4,2,2,8,At Risk
CUST_07329,23,7,3980.85,4,2,2,8,At Risk
CUST_07330,59,3,1803.02,3,1,1,5,Lost
CUST_07331,91,9,4485.1,2,4,2,8,At Risk
CUST_07332,106,11,4102.12,2,5,2,9,At Risk
CUST_07333,6,6,5098.13,5,2,3,10,Loyal
CUST_07334,185,9,5847.86,1,4,3,8,At Risk
CUST_07335,18,10,3063.21,5,4,1,10,Loyal
CUST_07336,329,2,2277.28,1,1,1,3,Lost
CUST_07337,53,6,3227.92,3,2,1,6,Lost
CUST_07338,46,8,5512.75,4,3,3,10,Loyal
CUST_07339,80,9,7687.06,3,4,5,12,Loyal
CUST_07340,2,5,3125.27,5,1,1,7,At Risk
CUST_07341,71,5,3085.13,3,1,1,5,Lost
CUST_07342,13,6,4631.57,5,2,2,9,At Risk
CUST_07343,9,7,4974.39,5,2,3,10,Loyal
CUST_07344,58,8,6639.36,3,3,4,10,Loyal
CUST_07345,67,6,3419.89,3,2,1,6,Lost
CUST_07346,65,8,6470.12,3,3,4,10,Loyal
CUST_07347,52,8,4400.07,3,3,2,8,At Risk
CUST_07348,146,12,10638.29,2,5,5,12,Loyal
CUST_07349,37,9,3237.31,4,4,1,9,At Risk
CUST_07350,111,10,10767.82,2,4,5,11,Loyal
CUST_07351,54,7,8865.0,3,2,5,10,Loyal
CUST_07352,300,7,4973.23,1,2,3,6,Lost
CUST_07353,50,8,3964.17,3,3,2,8,At Risk
CUST_07354,19,10,7785.05,5,4,5,14,Champions
CUST_07355,63,8,7690.21,3,3,5,11,Loyal
CUST_07356,134,5,4876.71,2,1,3,6,Lost
CUST_07357,269,6,2782.24,1,2,1,4,Lost
CUST_07358,449,5,3765.89,1,1,2,4,Lost
CUST_07359,99,5,3760.86,2,1,2,5,Lost
CUST_07360,168,7,8553.61,1,2,5,8,At Risk
CUST_07361,295,7,4131.01,1,2,2,5,Lost
CUST_07362,202,6,3745.45,1,2,2,5,Lost
CUST_07363,14,5,1464.79,5,1,1,7,At Risk
CUST_07364,38,5,2774.01,4,1,1,6,Lost
CUST_07365,10,9,8131.27,5,4,5,14,Champions
CUST_07366,52,9,4224.58,3,4,2,9,At Risk
CUST_07367,52,7,4692.07,3,2,2,7,At Risk
CUST_07368,99,8,6893.36,2,3,4,9,At Risk
CUST_07369,119,7,6589.04,2,2,4,8,At Risk
CUST_07370,185,4,4879.22,1,1,3,5,Lost
CUST_07371,12,13,13095.82,5,5,5,15,Champions
CUST_07372,112,8,3410.44,2,3,1,6,Lost
CUST_07373,104,5,3487.83,2,1,2,5,Lost
CUST_07374,9,8,8409.69,5,3,5,13,Champions
CUST_07375,254,5,5065.27,1,1,3,5,Lost
CUST_07376,5,13,9614.38,5,5,5,15,Champions
CUST_07377,8,6,3623.32,5,2,2,9,At Risk
CUST_07378,78,11,9534.04,3,5,5,13,Champions
CUST_07379,137,9,8605.18,2,4,5,11,Loyal
CUST_07380,59,7,3680.79,3,2,2,7,At Risk
CUST_07381,87,8,7608.4,2,3,4,9,At Risk
CUST_07382,140,5,3753.24,2,1,2,5,Lost
CUST_07383,34,7,3943.21,4,2,2,8,At Risk
CUST_07384,179,5,5341.46,1,1,3,5,Lost
CUST_07385,69,4,2210.18,3,1,1,5,Lost
CUST_07386,53,9,7214.06,3,4,4,11,Loyal
CUST_07387,3,6,5846.65,5,2,3,10,Loyal
CUST_07388,56,8,5194.72,3,3,3,9,At Risk
CUST_07389,74,4,3821.5,3,1,2,6,Lost
CUST_07390,26,3,2248.77,4,1,1,6,Lost
CUST_07391,187,5,2635.79,1,1,1,3,Lost
CUST_07392,176,12,10448.95,1,5,5,11,Loyal
CUST_07393,89,8,6306.8,2,3,4,9,At Risk
CUST_07394,160,12,10498.95,1,5,5,11,Loyal
CUST_07395,86,8,4085.93,2,3,2,7,At Risk
CUST_07396,72,4,2279.48,3,1,1,5,Lost
CUST_07397,38,10,3492.42,4,4,2,10,Loyal
CUST_07398,139,11,5518.44,2,5,3,10,Loyal
CUST_07399,50,8,5595.95,3,3,3,9,At Risk
CUST_07400,204,5,3916.11,1,1,2,4,Lost
CUST_07401,38,16,10765.22,4,5,5,14,Champions
CUST_07402,106,8,5582.4,2,3,3,8,At Risk
CUST_07403,36,6,3472.08,4,2,2,8,At Risk
CUST_07404,17,10,7116.28,5,4,4,13,Champions
CUST_07405,2,12,7641.54,5,5,4,14,Champions
CUST_07406,81,10,6182.72,3,4,4,11,Loyal
CUST_07407,46,8,3477.62,4,3,2,9,At Risk
CUST_07408,144,11,8828.63,2,5,5,12,Loyal
CUST_07409,141,11,12211.21,2,5,5,12,Loyal
CUST_07410,180,7,7212.52,1,2,4,7,At Risk
CUST_07411,29,10,7294.44,4,4,4,12,Loyal
CUST_07412,5,6,4886.92,5,2,3,10,Loyal
CUST_07413,111,5,2277.87,2,1,1,4,Lost
CUST_07414,65,8,4592.62,3,3,2,8,At Risk
CUST_07415,24,10,6408.43,4,4,4,12,Loyal
CUST_07416,449,5,3526.76,1,1,2,4,Lost
CUST_07417,25,8,5681.26,4,3,3,10,Loyal
CUST_07418,11,9,8577.6,5,4,5,14,Champions
CUST_07419,93,9,7678.71,2,4,5,11,Loyal
CUST_07420,67,8,6293.82,3,3,4,10,Loyal
CUST_07421,56,9,5256.91,3,4,3,10,Loyal
CUST_07422,25,13,9033.59,4,5,5,14,Champions
CUST_07423,19,8,7249.98,5,3,4,12,Loyal
CUST_07424,62,8,9621.78,3,3,5,11,Loyal
CUST_07425,3,7,2522.25,5,2,1,8,At Risk
CUST_07426,20,14,6769.76,5,5,4,14,Champions
CUST_07427,54,9,5210.44,3,4,3,10,Loyal
CUST_07428,45,7,5697.43,4,2,3,9,At Risk
CUST_07429,36,11,6577.16,4,5,4,13,Champions
CUST_07430,61,6,4359.95,3,2,2,7,At Risk
CUST_07431,218,9,6907.61,1,4,4,9,At Risk
CUST_07432,64,5,3610.09,3,1,2,6,Lost
CUST_07433,101,13,7927.99,2,5,5,12,Loyal
CUST_07434,15,6,6357.51,5,2,4,11,Loyal
CUST_07435,155,4,3201.69,1,1,1,3,Lost
CUST_07436,91,6,3850.86,2,2,2,6,Lost
CUST_07437,96,6,5032.76,2,2,3,7,At Risk
CUST_07438,8,11,3975.8,5,5,2,12,Loyal
CUST_07439,204,8,5568.25,1,3,3,7,At Risk
CUST_07440,176,8,4856.18,1,3,3,7,At Risk
CUST_07441,90,9,7013.15,2,4,4,10,Loyal
CUST_07442,69,6,4813.81,3,2,3,8,At Risk
CUST_07443,332,3,1525.11,1,1,1,3,Lost
CUST_07444,40,5,2825.9,4,1,1,6,Lost
CUST_07445,114,9,8105.63,2,4,5,11,Loyal
CUST_07446,32,7,4513.91,4,2,2,8,At Risk
CUST_07447,7,8,4006.12,5,3,2,10,Loyal
CUST_07448,30,14,12102.03,4,5,5,14,Champions
CUST_07449,102,8,6340.09,2,3,4,9,At Risk
CUST_07450,139,4,3177.21,2,1,1,4,Lost
CUST_07451,48,6,6369.43,3,2,4,9,At Risk
CUST_07452,130,7,2335.26,2,2,1,5,Lost
CUST_07453,62,12,8071.75,3,5,5,13,Champions
CUST_07454,273,9,4634.23,1,4,2,7,At Risk
CUST_07455,144,8,6251.25,2,3,4,9,At Risk
CUST_07456,28,11,8018.06,4,5,5,14,Champions
CUST_07457,114,12,8491.14,2,5,5,12,Loyal
CUST_07458,258,8,2965.15,1,3,1,5,Lost
CUST_07459,72,8,5975.84,3,3,3,9,At Risk
CUST_07460,112,12,7590.4,2,5,4,11,Loyal
CUST_07461,73,5,1446.44,3,1,1,5,Lost
CUST_07462,186,8,5036.14,1,3,3,7,At Risk
CUST_07463,53,10,6800.3,3,4,4,11,Loyal
CUST_07464,21,12,7442.34,5,5,4,14,Champions
CUST_07465,224,3,1470.72,1,1,1,3,Lost
CUST_07466,24,14,6233.33,4,5,4,13,Champions
CUST_07467,55,10,8736.59,3,4,5,12,Loyal
CUST_07468,55,8,7562.66,3,3,4,10,Loyal
CUST_07469,46,13,7116.83,4,5,4,13,Champions
CUST_07470,81,4,1042.58,3,1,1,5,Lost
CUST_07471,2,10,8381.51,5,4,5,14,Champions
CUST_07472,217,6,4841.72,1,2,3,6,Lost
CUST_07473,10,5,4044.54,5,1,2,8,At Risk
CUST_07474,5,5,3732.37,5,1,2,8,At Risk
CUST_07475,49,9,3729.26,3,4,2,9,At Risk
CUST_07476,137,9,5231.6,2,4,3,9,At Risk
CUST_07477,2,8,5396.38,5,3,3,11,Loyal
CUST_07478,42,6,4013.58,4,2,2,8,At Risk
CUST_07479,64,6,5427.44,3,2,3,8,At Risk
CUST_07480,61,10,7857.62,3,4,5,12,Loyal
CUST_07481,139,10,5536.38,2,4,3,9,At Risk
CUST_07482,3,7,4721.62,5,2,2,9,At Risk
CUST_07483,1,6,4200.6,5,2,2,9,At Risk
CUST_07484,104,7,5044.67,2,2,3,7,At Risk
CUST_07485,84,16,8393.65,3,5,5,13,Champions
CUST_07486,84,5,1293.35,3,1,1,5,Lost
CUST_07487,22,6,4155.1,4,2,2,8,At Risk
CUST_07488,125,8,4767.97,2,3,2,7,At Risk
CUST_07489,28,8,4307.09,4,3,2,9,At Risk
CUST_07490,216,6,4902.11,1,2,3,6,Lost
CUST_07491,14,13,10019.84,5,5,5,15,Champions
CUST_07492,113,7,2515.97,2,2,1,5,Lost
CUST_07493,119,8,6679.38,2,3,4,9,At Risk
CUST_07494,29,9,6902.16,4,4,4,12,Loyal
CUST_07495,7,7,3309.28,5,2,1,8,At Risk
CUST_07496,62,6,3497.8,3,2,2,7,At Risk
CUST_07497,102,5,3166.05,2,1,1,4,Lost
CUST_07498,72,3,1863.25,3,1,1,5,Lost
CUST_07499,5,10,7559.89,5,4,4,13,Champions
CUST_07500,52,6,6425.37,3,2,4,9,At Risk
CUST_07501,24,11,12116.39,4,5,5,14,Champions
CUST_07502,10,10,7447.14,5,4,4,13,Champions
CUST_07503,24,8,2450.64,4,3,1,8,At Risk
CUST_07504,126,7,4565.43,2,2,2,6,Lost
CUST_07505,93,7,5544.22,2,2,3,7,At Risk
CUST_07506,42,7,5124.92,4,2,3,9,At Risk
CUST_07507,52,8,5758.25,3,3,3,9,At Risk
CUST_07508,135,10,8607.55,2,4,5,11,Loyal
CUST_07509,210,4,3432.19,1,1,1,3,Lost
CUST_07510,28,6,2723.57,4,2,1,7,At Risk
CUST_07511,168,6,4681.49,1,2,2,5,Lost
CUST_07512,168,3,1446.67,1,1,1,3,Lost
CUST_07513,155,7,5296.43,1,2,3,6,Lost
CUST_07514,332,6,6283.37,1,2,4,7,At Risk
CUST_07515,371,2,2120.21,1,1,1,3,Lost
CUST_07516,350,4,3561.97,1,1,2,4,Lost
CUST_07517,33,6,2273.54,4,2,1,7,At Risk
CUST_07518,436,6,2383.95,1,2,1,4,Lost
CUST_07519,84,7,3510.82,3,2,2,7,At Risk
CUST_07520,135,8,7170.5,2,3,4,9,At Risk
CUST_07521,123,4,2437.9,2,1,1,4,Lost
CUST_07522,137,12,9314.47,2,5,5,12,Loyal
CUST_07523,27,10,9232.09,4,4,5,13,Champions
CUST_07524,93,9,5645.65,2,4,3,9,At Risk
CUST_07525,319,3,1397.88,1,1,1,3,Lost
CUST_07526,26,12,8968.91,4,5,5,14,Champions
CUST_07527,65,10,6274.2,3,4,4,11,Loyal
CUST_07528,14,11,6802.84,5,5,4,14,Champions
CUST_07529,8,6,4198.78,5,2,2,9,At Risk
CUST_07530,147,13,10717.01,2,5,5,12,Loyal
CUST_07531,256,8,5977.67,1,3,3,7,At Risk
CUST_07532,9,13,9426.06,5,5,5,15,Champions
CUST_07533,8,8,6426.96,5,3,4,12,Loyal
CUST_07534,47,10,8506.66,4,4,5,13,Champions
CUST_07535,111,9,8272.11,2,4,5,11,Loyal
CUST_07536,67,8,7121.38,3,3,4,10,Loyal
CUST_07537,47,8,5008.68,4,3,3,10,Loyal
CUST_07538,52,5,2379.93,3,1,1,5,Lost
CUST_07539,7,6,4214.17,5,2,2,9,At Risk
CUST_07540,54,10,5666.5,3,4,3,10,Loyal
CUST_07541,20,9,4413.73,5,4,2,11,Loyal
CUST_07542,22,7,5598.99,4,2,3,9,At Risk
CUST_07543,14,6,2426.19,5,2,1,8,At Risk
CUST_07544,37,10,7804.1,4,4,5,13,Champions
CUST_07545,174,11,6940.73,1,5,4,10,Loyal
CUST_07546,14,7,6694.95,5,2,4,11,Loyal
CUST_07547,107,9,6698.83,2,4,4,10,Loyal
CUST_07548,325,5,3851.63,1,1,2,4,Lost
CUST_07549,180,10,6763.08,1,4,4,9,At Risk
CUST_07550,25,11,8548.22,4,5,5,14,Champions
CUST_07551,91,6,4277.92,2,2,2,6,Lost
CUST_07552,48,8,8478.31,3,3,5,11,Loyal
CUST_07553,46,5,2278.97,4,1,1,6,Lost
CUST_07554,70,9,9426.99,3,4,5,12,Loyal
CUST_07555,131,7,5636.43,2,2,3,7,At Risk
CUST_07556,213,7,5020.56,1,2,3,6,Lost
CUST_07557,6,12,10459.25,5,5,5,15,Champions
CUST_07558,129,7,4625.54,2,2,2,6,Lost
CUST_07559,67,9,8615.54,3,4,5,12,Loyal
CUST_07560,613,2,558.61,1,1,1,3,Lost
CUST_07561,141,9,7578.39,2,4,4,10,Loyal
CUST_07562,56,14,10268.43,3,5,5,13,Champions
CUST_07563,40,9,6589.76,4,4,4,12,Loyal
CUST_07564,202,9,6726.73,1,4,4,9,At Risk
CUST_07565,432,6,5344.3,1,2,3,6,Lost
CUST_07566,2,5,3231.51,5,1,1,7,At Risk
CUST_07567,110,10,7747.47,2,4,5,11,Loyal
CUST_07568,32,11,9011.64,4,5,5,14,Champions
CUST_07569,78,8,8350.88,3,3,5,11,Loyal
CUST_07570,16,7,8253.63,5,2,5,12,Loyal
CUST_07571,3,5,3061.16,5,1,1,7,At Risk
CUST_07572,42,13,8031.24,4,5,5,14,Champions
CUST_07573,157,5,3258.74,1,1,1,3,Lost
CUST_07574,111,9,4926.23,2,4,3,9,At Risk
CUST_07575,87,9,5694.11,2,4,3,9,At Risk
CUST_07576,116,7,4815.78,2,2,3,7,At Risk
CUST_07577,29,11,7348.87,4,5,4,13,Champions
CUST_07578,98,8,7772.31,2,3,5,10,Loyal
CUST_07579,13,11,8663.22,5,5,5,15,Champions
CUST_07580,144,8,4704.62,2,3,2,7,At Risk
CUST_07581,135,3,1653.39,2,1,1,4,Lost
CUST_07582,24,8,6846.74,4,3,4,11,Loyal
CUST_07583,5,9,5865.77,5,4,3,12,Loyal
CUST_07584,359,6,3305.58,1,2,1,4,Lost
CUST_07585,309,4,857.9,1,1,1,3,Lost
CUST_07586,76,6,5709.49,3,2,3,8,At Risk
CUST_07587,300,5,3823.05,1,1,2,4,Lost
CUST_07588,98,10,4913.91,2,4,3,9,At Risk
CUST_07589,146,5,2211.19,2,1,1,4,Lost
CUST_07590,8,8,5495.23,5,3,3,11,Loyal
CUST_07591,18,7,6455.27,5,2,4,11,Loyal
CUST_07592,240,9,5812.51,1,4,3,8,At Risk
CUST_07593,45,5,2905.06,4,1,1,6,Lost
CUST_07594,20,7,4251.92,5,2,2,9,At Risk
CUST_07595,9,7,3763.43,5,2,2,9,At Risk
CUST_07596,168,13,11856.42,1,5,5,11,Loyal
CUST_07597,26,7,3044.32,4,2,1,7,At Risk
CUST_07598,62,11,8201.61,3,5,5,13,Champions
CUST_07599,11,9,6566.36,5,4,4,13,Champions
CUST_07600,15,14,10489.48,5,5,5,15,Champions
CUST_07601,164,9,4679.4,1,4,2,7,At Risk
CUST_07602,40,9,5851.34,4,4,3,11,Loyal
CUST_07603,334,7,9346.2,1,2,5,8,At Risk
CUST_07604,85,8,5088.94,2,3,3,8,At Risk
CUST_07605,218,9,6940.2,1,4,4,9,At Risk
CUST_07606,30,8,4447.83,4,3,2,9,At Risk
CUST_07607,6,8,6605.54,5,3,4,12,Loyal
CUST_07608,8,11,8116.29,5,5,5,15,Champions
CUST_07609,65,6,4142.39,3,2,2,7,At Risk
CUST_07610,118,14,7960.77,2,5,5,12,Loyal
CUST_07611,27,10,8737.77,4,4,5,13,Champions
CUST_07612,14,10,5352.75,5,4,3,12,Loyal
CUST_07613,8,5,2328.03,5,1,1,7,At Risk
CUST_07614,128,10,11962.81,2,4,5,11,Loyal
CUST_07615,196,11,5798.92,1,5,3,9,At Risk
CUST_07616,41,10,7665.86,4,4,4,12,Loyal
CUST_07617,60,6,2642.66,3,2,1,6,Lost
CUST_07618,239,9,6421.42,1,4,4,9,At Risk
CUST_07619,11,8,5927.87,5,3,3,11,Loyal
CUST_07620,21,7,4600.87,5,2,2,9,At Risk
CUST_07621,108,10,9005.86,2,4,5,11,Loyal
CUST_07622,494,6,4086.09,1,2,2,5,Lost
CUST_07623,48,9,5897.55,3,4,3,10,Loyal
CUST_07624,64,6,4123.04,3,2,2,7,At Risk
CUST_07625,58,7,7279.01,3,2,4,9,At Risk
CUST_07626,18,5,4869.53,5,1,3,9,At Risk
CUST_07627,75,10,8319.74,3,4,5,12,Loyal
CUST_07628,80,5,2972.81,3,1,1,5,Lost
CUST_07629,166,5,2956.34,1,1,1,3,Lost
CUST_07630,148,5,3517.75,2,1,2,5,Lost
CUST_07631,21,9,3259.56,5,4,1,10,Loyal
CUST_07632,122,6,3104.96,2,2,1,5,Lost
CUST_07633,25,9,6540.03,4,4,4,12,Loyal
CUST_07634,220,6,6475.17,1,2,4,7,At Risk
CUST_07635,61,5,2465.8,3,1,1,5,Lost
CUST_07636,35,8,9155.91,4,3,5,12,Loyal
CUST_07637,142,8,5245.44,2,3,3,8,At Risk
CUST_07638,36,6,3353.24,4,2,1,7,At Risk
